
Notice! No wallet available. `solana airdrop` localnet SOL after creating one

Ledger location: test-ledger
Log: test-ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Connecting...
Identity: G9FNosWSkYoQahqM7bzTXTNncmKdqkaLrQnuC9ff1EFp
Genesis Hash: DunuxmPX7R419LfdbFK1Px2gEap9aTwaNawUxraSTmUu
Version: 3.0.15
Shred Version: 12422
Gossip Address: 127.0.0.1:8000
TPU Address: 127.0.0.1:8003
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:00:03 | Processed Slot: 2 | Confirmed Slot: 2 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 1 | ◎499.999995000
00:04:26 | Processed Slot: 458 | Confirmed Slot: 458 | Finalized Slot: 427 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 461 | ◎499.997725006
00:04:26 | Processed Slot: 458 | Confirmed Slot: 458 | Finalized Slot: 427 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 461 | ◎499.997725006
00:04:26 | Processed Slot: 458 | Confirmed Slot: 458 | Finalized Slot: 427 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 461 | ◎499.997725006
00:04:27 | Processed Slot: 459 | Confirmed Slot: 459 | Finalized Slot: 428 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 462 | ◎499.997720006
00:04:27 | Processed Slot: 460 | Confirmed Slot: 459 | Finalized Slot: 429 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 463 | ◎499.997720006
00:04:27 | Processed Slot: 460 | Confirmed Slot: 460 | Finalized Slot: 429 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 463 | ◎499.997715006
00:04:27 | Processed Slot: 460 | Confirmed Slot: 460 | Finalized Slot: 429 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 463 | ◎499.997715006
00:04:28 | Processed Slot: 461 | Confirmed Slot: 461 | Finalized Slot: 430 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 464 | ◎499.997710006
00:04:28 | Processed Slot: 461 | Confirmed Slot: 461 | Finalized Slot: 430 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 464 | ◎499.997710006
00:04:28 | Processed Slot: 462 | Confirmed Slot: 462 | Finalized Slot: 431 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 465 | ◎499.997705006
00:04:28 | Processed Slot: 462 | Confirmed Slot: 462 | Finalized Slot: 431 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 465 | ◎499.997705006
00:04:29 | Processed Slot: 463 | Confirmed Slot: 463 | Finalized Slot: 432 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 466 | ◎499.997700006
00:04:29 | Processed Slot: 463 | Confirmed Slot: 463 | Finalized Slot: 432 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 466 | ◎499.997700006
00:04:29 | Processed Slot: 464 | Confirmed Slot: 464 | Finalized Slot: 433 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 467 | ◎499.997695006
00:04:30 | Processed Slot: 464 | Confirmed Slot: 464 | Finalized Slot: 433 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 467 | ◎499.997695006
00:04:30 | Processed Slot: 465 | Confirmed Slot: 465 | Finalized Slot: 434 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 468 | ◎499.997690006
00:04:30 | Processed Slot: 465 | Confirmed Slot: 465 | Finalized Slot: 434 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 468 | ◎499.997690006
00:04:30 | Processed Slot: 465 | Confirmed Slot: 465 | Finalized Slot: 434 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 468 | ◎499.997690006
00:04:31 | Processed Slot: 466 | Confirmed Slot: 466 | Finalized Slot: 435 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 469 | ◎499.997685006
00:04:31 | Processed Slot: 466 | Confirmed Slot: 466 | Finalized Slot: 435 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 469 | ◎499.997685006
00:04:31 | Processed Slot: 467 | Confirmed Slot: 467 | Finalized Slot: 436 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 470 | ◎499.997680006
00:04:31 | Processed Slot: 468 | Confirmed Slot: 467 | Finalized Slot: 437 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 471 | ◎499.997680006
00:04:32 | Processed Slot: 468 | Confirmed Slot: 468 | Finalized Slot: 437 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 471 | ◎499.997675006
00:04:32 | Processed Slot: 469 | Confirmed Slot: 468 | Finalized Slot: 438 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 472 | ◎499.997675006
00:04:32 | Processed Slot: 469 | Confirmed Slot: 469 | Finalized Slot: 438 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 472 | ◎499.997670006
00:04:32 | Processed Slot: 470 | Confirmed Slot: 470 | Finalized Slot: 439 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 473 | ◎499.997665006
00:04:33 | Processed Slot: 470 | Confirmed Slot: 470 | Finalized Slot: 439 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 473 | ◎499.997665006
00:04:33 | Processed Slot: 471 | Confirmed Slot: 471 | Finalized Slot: 440 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 474 | ◎499.997660006
00:04:33 | Processed Slot: 471 | Confirmed Slot: 471 | Finalized Slot: 440 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 474 | ◎499.997660006
00:04:33 | Processed Slot: 471 | Confirmed Slot: 471 | Finalized Slot: 440 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 474 | ◎499.997660006
00:04:34 | Processed Slot: 472 | Confirmed Slot: 472 | Finalized Slot: 441 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 475 | ◎499.997655006
00:04:34 | Processed Slot: 472 | Confirmed Slot: 472 | Finalized Slot: 441 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 475 | ◎499.997655006
00:04:34 | Processed Slot: 473 | Confirmed Slot: 473 | Finalized Slot: 442 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 476 | ◎499.997650006
00:04:35 | Processed Slot: 473 | Confirmed Slot: 473 | Finalized Slot: 442 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 476 | ◎499.997650006
00:04:35 | Processed Slot: 474 | Confirmed Slot: 474 | Finalized Slot: 443 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 477 | ◎499.997645006
00:04:35 | Processed Slot: 474 | Confirmed Slot: 474 | Finalized Slot: 443 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 478 | ◎499.997645006
00:04:35 | Processed Slot: 475 | Confirmed Slot: 475 | Finalized Slot: 444 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 478 | ◎499.997640006
00:04:36 | Processed Slot: 476 | Confirmed Slot: 476 | Finalized Slot: 445 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 479 | ◎499.997635006
00:04:36 | Processed Slot: 476 | Confirmed Slot: 476 | Finalized Slot: 445 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 479 | ◎499.997635006
00:04:36 | Processed Slot: 477 | Confirmed Slot: 477 | Finalized Slot: 446 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 480 | ◎499.997630006
00:04:36 | Processed Slot: 477 | Confirmed Slot: 477 | Finalized Slot: 446 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 480 | ◎499.997630006
00:04:37 | Processed Slot: 477 | Confirmed Slot: 477 | Finalized Slot: 446 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 480 | ◎499.997630006
00:04:37 | Processed Slot: 477 | Confirmed Slot: 477 | Finalized Slot: 446 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 480 | ◎499.997630006
00:04:37 | Processed Slot: 478 | Confirmed Slot: 478 | Finalized Slot: 447 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 481 | ◎499.997625006
00:04:37 | Processed Slot: 478 | Confirmed Slot: 478 | Finalized Slot: 447 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 481 | ◎499.997625006
00:04:38 | Processed Slot: 479 | Confirmed Slot: 479 | Finalized Slot: 448 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 482 | ◎499.997620006
00:04:38 | Processed Slot: 479 | Confirmed Slot: 479 | Finalized Slot: 448 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 482 | ◎499.997620006
00:04:38 | Processed Slot: 480 | Confirmed Slot: 480 | Finalized Slot: 449 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 483 | ◎499.997615006
00:04:38 | Processed Slot: 480 | Confirmed Slot: 480 | Finalized Slot: 449 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 483 | ◎499.997615006
00:04:39 | Processed Slot: 481 | Confirmed Slot: 481 | Finalized Slot: 450 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 484 | ◎499.997610006
00:04:39 | Processed Slot: 481 | Confirmed Slot: 481 | Finalized Slot: 450 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 484 | ◎499.997610006
00:04:39 | Processed Slot: 482 | Confirmed Slot: 482 | Finalized Slot: 451 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 485 | ◎499.997605006
00:04:39 | Processed Slot: 482 | Confirmed Slot: 482 | Finalized Slot: 451 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 485 | ◎499.997605006
00:04:40 | Processed Slot: 483 | Confirmed Slot: 483 | Finalized Slot: 452 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 486 | ◎499.997600006
00:04:40 | Processed Slot: 484 | Confirmed Slot: 483 | Finalized Slot: 453 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 487 | ◎499.997600006
00:04:40 | Processed Slot: 484 | Confirmed Slot: 484 | Finalized Slot: 453 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 487 | ◎499.997595006
00:04:40 | Processed Slot: 485 | Confirmed Slot: 484 | Finalized Slot: 454 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 488 | ◎499.997595006
00:04:41 | Processed Slot: 485 | Confirmed Slot: 485 | Finalized Slot: 454 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 488 | ◎499.997590006
00:04:41 | Processed Slot: 486 | Confirmed Slot: 486 | Finalized Slot: 455 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 489 | ◎499.997585006
00:04:41 | Processed Slot: 486 | Confirmed Slot: 486 | Finalized Slot: 455 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 489 | ◎499.997585006
00:04:41 | Processed Slot: 487 | Confirmed Slot: 487 | Finalized Slot: 456 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 490 | ◎499.997580006
00:04:42 | Processed Slot: 487 | Confirmed Slot: 487 | Finalized Slot: 456 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 490 | ◎499.997580006
00:04:42 | Processed Slot: 488 | Confirmed Slot: 488 | Finalized Slot: 457 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 491 | ◎499.997575006
00:04:42 | Processed Slot: 488 | Confirmed Slot: 488 | Finalized Slot: 457 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 491 | ◎499.997575006
00:04:43 | Processed Slot: 489 | Confirmed Slot: 489 | Finalized Slot: 458 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 492 | ◎499.997570006
00:04:43 | Processed Slot: 489 | Confirmed Slot: 489 | Finalized Slot: 458 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 492 | ◎499.997570006
00:04:43 | Processed Slot: 490 | Confirmed Slot: 490 | Finalized Slot: 459 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 493 | ◎499.997565006
00:04:43 | Processed Slot: 490 | Confirmed Slot: 490 | Finalized Slot: 459 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 493 | ◎499.997565006
00:04:44 | Processed Slot: 491 | Confirmed Slot: 491 | Finalized Slot: 460 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 494 | ◎499.997560006
00:04:44 | Processed Slot: 492 | Confirmed Slot: 492 | Finalized Slot: 461 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 495 | ◎499.997555006
00:04:44 | Processed Slot: 492 | Confirmed Slot: 492 | Finalized Slot: 461 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 495 | ◎499.997555006
00:04:44 | Processed Slot: 493 | Confirmed Slot: 493 | Finalized Slot: 462 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 496 | ◎499.997550006
00:04:45 | Processed Slot: 493 | Confirmed Slot: 493 | Finalized Slot: 462 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 496 | ◎499.997550006
00:04:45 | Processed Slot: 494 | Confirmed Slot: 494 | Finalized Slot: 463 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 497 | ◎499.997545006
00:04:45 | Processed Slot: 494 | Confirmed Slot: 494 | Finalized Slot: 463 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 497 | ◎499.997545006
00:04:45 | Processed Slot: 495 | Confirmed Slot: 495 | Finalized Slot: 464 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 498 | ◎499.997540006
00:04:46 | Processed Slot: 495 | Confirmed Slot: 495 | Finalized Slot: 464 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 498 | ◎499.997540006
00:04:46 | Processed Slot: 496 | Confirmed Slot: 496 | Finalized Slot: 465 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 499 | ◎499.997535006
00:04:46 | Processed Slot: 496 | Confirmed Slot: 496 | Finalized Slot: 465 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 499 | ◎499.997535006
00:04:46 | Processed Slot: 497 | Confirmed Slot: 497 | Finalized Slot: 466 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 500 | ◎499.997530006
00:04:47 | Processed Slot: 498 | Confirmed Slot: 497 | Finalized Slot: 467 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 501 | ◎499.997530006
00:04:47 | Processed Slot: 498 | Confirmed Slot: 498 | Finalized Slot: 467 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 501 | ◎499.997525006
00:04:47 | Processed Slot: 499 | Confirmed Slot: 499 | Finalized Slot: 468 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 502 | ◎499.997520006
00:04:47 | Processed Slot: 499 | Confirmed Slot: 499 | Finalized Slot: 468 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 502 | ◎499.997520006
00:04:48 | Processed Slot: 500 | Confirmed Slot: 500 | Finalized Slot: 469 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 503 | ◎499.997515006
00:04:48 | Processed Slot: 500 | Confirmed Slot: 500 | Finalized Slot: 469 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 503 | ◎499.997515006
00:04:48 | Processed Slot: 501 | Confirmed Slot: 501 | Finalized Slot: 470 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 504 | ◎499.997510006
00:04:48 | Processed Slot: 501 | Confirmed Slot: 501 | Finalized Slot: 470 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 504 | ◎499.997510006
00:04:49 | Processed Slot: 502 | Confirmed Slot: 502 | Finalized Slot: 471 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 505 | ◎499.997505006
00:04:49 | Processed Slot: 502 | Confirmed Slot: 502 | Finalized Slot: 471 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 505 | ◎499.997505006
00:04:49 | Processed Slot: 503 | Confirmed Slot: 503 | Finalized Slot: 472 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 506 | ◎499.997500006
00:04:49 | Processed Slot: 504 | Confirmed Slot: 504 | Finalized Slot: 473 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 507 | ◎499.997495006
00:04:50 | Processed Slot: 504 | Confirmed Slot: 504 | Finalized Slot: 473 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 507 | ◎499.997495006
00:04:50 | Processed Slot: 505 | Confirmed Slot: 505 | Finalized Slot: 474 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 508 | ◎499.997490006
00:04:50 | Processed Slot: 505 | Confirmed Slot: 505 | Finalized Slot: 474 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 508 | ◎499.997490006
00:04:50 | Processed Slot: 506 | Confirmed Slot: 506 | Finalized Slot: 475 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 509 | ◎499.997485006
00:04:51 | Processed Slot: 506 | Confirmed Slot: 506 | Finalized Slot: 475 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 509 | ◎499.997485006
00:04:51 | Processed Slot: 507 | Confirmed Slot: 507 | Finalized Slot: 476 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 510 | ◎499.997480006
00:04:51 | Processed Slot: 507 | Confirmed Slot: 507 | Finalized Slot: 476 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 510 | ◎499.997480006
00:04:51 | Processed Slot: 508 | Confirmed Slot: 508 | Finalized Slot: 477 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 511 | ◎499.997475006
00:04:52 | Processed Slot: 508 | Confirmed Slot: 508 | Finalized Slot: 477 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 511 | ◎499.997475006
00:04:52 | Processed Slot: 509 | Confirmed Slot: 509 | Finalized Slot: 478 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 512 | ◎499.997470006
00:04:52 | Processed Slot: 510 | Confirmed Slot: 510 | Finalized Slot: 479 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 513 | ◎499.997465006
00:04:53 | Processed Slot: 510 | Confirmed Slot: 510 | Finalized Slot: 479 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 513 | ◎499.997465006
00:04:53 | Processed Slot: 511 | Confirmed Slot: 511 | Finalized Slot: 480 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 514 | ◎499.997460006
00:04:53 | Processed Slot: 511 | Confirmed Slot: 511 | Finalized Slot: 480 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 514 | ◎499.997460006
00:04:53 | Processed Slot: 511 | Confirmed Slot: 511 | Finalized Slot: 480 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 514 | ◎499.997460006
00:04:54 | Processed Slot: 511 | Confirmed Slot: 511 | Finalized Slot: 480 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 514 | ◎499.997460006
00:04:54 | Processed Slot: 512 | Confirmed Slot: 512 | Finalized Slot: 481 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 515 | ◎499.997455006
00:04:54 | Processed Slot: 513 | Confirmed Slot: 512 | Finalized Slot: 482 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 516 | ◎499.997455006
00:04:54 | Processed Slot: 513 | Confirmed Slot: 513 | Finalized Slot: 482 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 516 | ◎499.997450006
00:04:55 | Processed Slot: 514 | Confirmed Slot: 514 | Finalized Slot: 483 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 517 | ◎499.997445006
00:04:55 | Processed Slot: 514 | Confirmed Slot: 514 | Finalized Slot: 483 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 517 | ◎499.997445006
00:04:55 | Processed Slot: 515 | Confirmed Slot: 515 | Finalized Slot: 484 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 518 | ◎499.997440006
00:04:55 | Processed Slot: 515 | Confirmed Slot: 515 | Finalized Slot: 484 | Full Snapshot Slot: 400 | Incremental Snapshot Slot: - | Transactions: 518 | ◎499.997440006
